0 	-0.000213647
5.05051e-05 	-0.000223866
0.00010101 	-0.000216192
0.000151515 	-0.00021632
0.00020202 	-0.000215051
0.000252525 	-0.000211784
0.00030303 	-0.000211586
0.000353535 	-0.000209042
0.00040404 	-0.000205513
0.000454545 	-0.0002074
0.000505051 	-0.000197136
0.000555556 	-0.000204011
0.000606061 	-0.000192896
0.000656566 	-0.000193319
0.000707071 	-0.000192928
0.000757576 	-0.000180768
0.000808081 	-0.00018569
0.000858586 	-0.000181398
0.000909091 	-0.000171693
0.000959596 	-0.000175474
0.0010101 	-0.000171627
0.00106061 	-0.000161142
0.00111111 	-0.000163616
0.00116162 	-0.000163231
0.00121212 	-0.00015378
0.00126263 	-0.000150842
0.00131313 	-0.000152738
0.00136364 	-0.000147257
0.00141414 	-0.000138794
0.00146465 	-0.000138851
0.00151515 	-0.000139399
0.00156566 	-0.00013352
0.00161616 	-0.000125968
0.00166667 	-0.000125616
0.00171717 	-0.000126007
0.00176768 	-0.000121372
0.00181818 	-0.000114632
0.00186869 	-0.000111757
0.00191919 	-0.000111627
0.0019697 	-0.000110139
0.0020202 	-0.000104242
0.00207071 	-9.82016e-05
0.00212121 	-9.71449e-05
0.00217172 	-9.65782e-05
0.00222222 	-9.44214e-05
0.00227273 	-8.89695e-05
0.00232323 	-8.35177e-05
0.00237374 	-8.19399e-05
0.00242424 	-8.10465e-05
0.00247475 	-7.94266e-05
0.00252525 	-7.50194e-05
0.00257576 	-7.00478e-05
0.00262626 	-6.65015e-05
0.00267677 	-6.53713e-05
0.00272727 	-6.4241e-05
0.00277778 	-6.20265e-05
0.00282828 	-5.74495e-05
0.00287879 	-5.28725e-05
0.00292929 	-4.97398e-05
0.0029798 	-4.84492e-05
0.0030303 	-4.71586e-05
0.00308081 	-4.52077e-05
0.00313131 	-4.12805e-05
0.00318182 	-3.70307e-05
0.00323232 	-3.28315e-05
0.00328283 	-3.14371e-05
0.00333333 	-3.00427e-05
0.00338384 	-2.86483e-05
0.00343434 	-2.6218e-05
0.00348485 	-2.22322e-05
0.00353535 	-1.82464e-05
0.00358586 	-1.44252e-05
0.00363636 	-1.29576e-05
0.00368687 	-1.14899e-05
0.00373737 	-1.00223e-05
0.00378788 	-8.00528e-06
0.00383838 	-4.51434e-06
0.00388889 	-7.65656e-07
0.00393939 	2.98303e-06
0.0039899 	5.52391e-06
0.0040404 	7.02932e-06
0.00409091 	8.53473e-06
0.00414141 	1.00401e-05
0.00419192 	1.21166e-05
0.00424242 	1.55875e-05
0.00429293 	1.91174e-05
0.00434343 	2.26473e-05
0.00439394 	2.53948e-05
0.00444444 	2.69158e-05
0.00449495 	2.84369e-05
0.00454545 	2.9958e-05
0.00459596 	3.17389e-05
0.00464646 	3.43294e-05
0.00469697 	3.76763e-05
0.00474747 	4.10233e-05
0.00479798 	4.43703e-05
0.00484848 	4.66912e-05
0.00489899 	4.82289e-05
0.00494949 	4.97667e-05
0.005 	5.13045e-05
