0 	0 	0 	0
5.05051e-05 	0.0977583 	4.80583e-05 	0
0.00010101 	0.195323 	0.000158082 	0
0.000151515 	0.291364 	0.000344343 	0
0.00020202 	0.385695 	0.00061085 	0
0.000252525 	0.476865 	0.000966475 	0
0.00030303 	0.563558 	0.00135445 	0
0.000353535 	0.643104 	0.00180293 	0
0.00040404 	0.716095 	0.00225092 	0
0.000454545 	0.778305 	0.00270205 	0
0.000505051 	0.833329 	0.00312463 	0
0.000555556 	0.876312 	0.00349674 	0
0.000606061 	0.913144 	0.00382809 	0
0.000656566 	0.939585 	0.00408703 	0
0.000707071 	0.961549 	0.00430785 	0
0.000757576 	0.97633 	0.00446544 	0
0.000808081 	0.987437 	0.00458668 	0
0.000858586 	0.995724 	0.00467896 	0
0.000909091 	1.00084 	0.00473742 	0
0.000959596 	1.00481 	0.00478219 	0
0.0010101 	1.00744 	0.0048122 	0
0.00106061 	1.00909 	0.0048296 	0
0.00111111 	1.01034 	0.00484268 	0
0.00116162 	1.01116 	0.00485004 	0
0.00121212 	1.01159 	0.0048521 	0
0.00126263 	1.0122 	0.00485696 	0
0.00131313 	1.01225 	0.00485348 	0
0.00136364 	1.01243 	0.00485238 	0
0.00141414 	1.01278 	0.00485428 	0
0.00146465 	1.01263 	0.00484784 	0
0.00151515 	1.01279 	0.00484688 	0
0.00156566 	1.01292 	0.00484538 	0
0.00161616 	1.0128 	0.00483879 	0
0.00166667 	1.01292 	0.0048374 	0
0.00171717 	1.01297 	0.00483386 	0
0.00176768 	1.01288 	0.00482716 	0
0.00181818 	1.01296 	0.00482612 	0
0.00186869 	1.01299 	0.00482348 	0
0.00191919 	1.01292 	0.00481726 	0
0.0019697 	1.01295 	0.00481533 	0
0.0020202 	1.01299 	0.00481312 	0
0.00207071 	1.01293 	0.0048059 	0
0.00212121 	1.01293 	0.00480254 	0
0.00217172 	1.01297 	0.00480196 	0
0.00222222 	1.01292 	0.00479411 	0
0.00227273 	1.0129 	0.00478961 	0
0.00232323 	1.01291 	0.00478907 	0
0.00237374 	1.0129 	0.00478416 	0
0.00242424 	1.01287 	0.0047785 	0
0.00247475 	1.01286 	0.00477596 	0
0.00252525 	1.01286 	0.00477451 	0
0.00257576 	1.01284 	0.00476756 	0
0.00262626 	1.01282 	0.00476317 	0
0.00267677 	1.0128 	0.00476162 	0
0.00272727 	1.01279 	0.00475772 	0
0.00277778 	1.01277 	0.00475132 	0
0.00282828 	1.01275 	0.00474722 	0
0.00287879 	1.01273 	0.00474616 	0
0.00292929 	1.01272 	0.00474121 	0
0.0029798 	1.0127 	0.0047354 	0
0.0030303 	1.01268 	0.0047316 	0
0.00308081 	1.01266 	0.00473033 	0
0.00313131 	1.01264 	0.0047253 	0
0.00318182 	1.01263 	0.00471966 	0
0.00323232 	1.01261 	0.00471568 	0
0.00328283 	1.01259 	0.00471411 	0
0.00333333 	1.01257 	0.00470969 	0
0.00338384 	1.01256 	0.00470386 	0
0.00343434 	1.01254 	0.00469969 	0
0.00348485 	1.01251 	0.00469744 	0
0.00353535 	1.01249 	0.00469415 	0
0.00358586 	1.01248 	0.00468826 	0
0.00363636 	1.01246 	0.00468373 	0
0.00368687 	1.01244 	0.00468043 	0
0.00373737 	1.01242 	0.00467825 	0
0.00378788 	1.01241 	0.00467293 	0
0.00383838 	1.01239 	0.00466768 	0
0.00388889 	1.01237 	0.00466345 	0
0.00393939 	1.01235 	0.00466079 	0
0.0039899 	1.01233 	0.00465752 	0
0.0040404 	1.01232 	0.00465209 	0
0.00409091 	1.0123 	0.00464737 	0
0.00414141 	1.01229 	0.00464332 	0
0.00419192 	1.01226 	0.00464059 	0
0.00424242 	1.01225 	0.00463669 	0
0.00429293 	1.01224 	0.00463146 	0
0.00434343 	1.01222 	0.00462692 	0
0.00439394 	1.0122 	0.0046229 	0
0.00444444 	1.01218 	0.00461988 	0
0.00449495 	1.01217 	0.00461592 	0
0.00454545 	1.01216 	0.00461086 	0
0.00459596 	1.01214 	0.0046063 	0
0.00464646 	1.01213 	0.00460207 	0
0.00469697 	1.01211 	0.00459881 	0
0.00474747 	1.01209 	0.00459513 	0
0.00479798 	1.01208 	0.00459024 	0
0.00484848 	1.01207 	0.00458556 	0
0.00489899 	1.01206 	0.00458123 	0
0.00494949 	1.01204 	0.00457752 	0
0.005 	1.01202 	0.00457403 	0
