# Residuals  
# Time       	p            	Ux           	Uy           
0.00106      	4.987980e-03	4.202530e-04	1.833020e-03
0.00107      	5.225280e-03	3.806400e-04	1.584130e-03
0.00108      	5.057580e-03	3.719900e-04	1.538830e-03
0.00109      	4.221620e-03	3.661330e-04	1.509910e-03
0.0011       	4.082310e-03	3.622010e-04	1.493880e-03
0.00111      	3.783840e-03	3.617960e-04	1.499550e-03
0.00112      	4.143300e-03	3.513320e-04	1.445580e-03
0.00113      	4.722020e-03	3.370890e-04	1.369790e-03
0.00114      	5.161910e-03	3.189190e-04	1.269860e-03
0.00115      	5.206570e-03	3.115870e-04	1.235640e-03
0.00116      	6.429220e-03	3.072110e-04	1.219770e-03
0.00117      	9.255200e-03	3.117420e-04	1.257430e-03
0.00118      	9.109320e-03	2.969300e-04	1.177400e-03
0.00119      	1.090590e-02	2.677060e-04	1.023610e-03
0.0012       	1.002460e-02	2.509950e-04	9.403050e-04
0.00121      	1.008640e-02	2.550570e-04	9.700820e-04
0.00122      	1.025480e-02	2.728060e-04	1.077770e-03
0.00123      	1.097020e-02	2.513650e-04	9.649850e-04
0.00124      	7.947690e-03	2.506100e-04	9.691250e-04
0.00125      	7.621250e-03	2.534990e-04	9.933670e-04
0.00126      	6.890330e-03	2.538860e-04	1.002370e-03
0.00127      	7.049720e-03	2.538080e-04	1.008520e-03
0.00128      	6.751040e-03	2.539880e-04	1.015930e-03
0.00129      	7.200090e-03	2.547850e-04	1.027950e-03
0.0013       	6.112710e-03	2.565210e-04	1.046590e-03
0.00131      	7.169580e-03	2.594540e-04	1.071660e-03
0.00132      	6.754020e-03	2.642810e-04	1.107010e-03
0.00133      	7.248170e-03	2.723770e-04	1.160200e-03
0.00134      	5.630940e-03	2.684160e-04	1.145270e-03
0.00135      	5.930860e-03	2.670420e-04	1.144680e-03
0.00136      	7.846230e-03	2.583700e-04	1.102380e-03
0.00137      	9.392480e-03	2.532410e-04	1.081040e-03
0.00138      	9.753920e-03	2.817440e-04	1.252820e-03
0.00139      	8.024410e-03	3.039450e-04	1.410540e-03
0.0014       	7.886450e-03	2.987280e-04	1.379260e-03
0.00141      	7.424490e-03	3.042500e-04	1.421270e-03
0.00142      	6.756490e-03	2.904550e-04	1.332090e-03
0.00143      	7.093240e-03	2.618770e-04	1.153370e-03
0.00144      	1.052250e-02	2.683280e-04	1.193610e-03
0.00145      	7.624230e-03	2.754020e-04	1.242160e-03
0.00146      	5.677880e-03	2.760640e-04	1.250300e-03
0.00147      	5.331530e-03	2.761820e-04	1.253950e-03
0.00148      	5.886090e-03	2.760060e-04	1.254670e-03
0.00149      	5.780570e-03	2.771910e-04	1.264430e-03
0.0015       	5.939230e-03	2.800520e-04	1.285260e-03
0.00151      	6.029510e-03	2.847090e-04	1.318580e-03
0.00152      	6.322160e-03	2.944140e-04	1.385810e-03
0.00153      	4.554490e-03	3.115620e-04	1.501980e-03
0.00154      	5.858500e-03	3.042780e-04	1.453980e-03
0.00155      	5.692620e-03	2.743370e-04	1.256220e-03
0.00156      	5.372540e-03	2.658190e-04	1.203090e-03
0.00157      	4.782310e-03	2.670930e-04	1.215700e-03
0.00158      	6.683710e-03	2.668400e-04	1.218400e-03
0.00159      	7.274140e-03	2.693550e-04	1.239430e-03
0.0016       	7.741030e-03	2.745980e-04	1.279230e-03
0.00161      	7.420230e-03	2.463270e-04	1.105960e-03
0.00162      	1.077240e-02	2.167260e-04	9.466820e-04
0.00163      	1.285390e-02	1.936800e-04	8.312640e-04
0.00164      	1.377280e-02	1.934140e-04	8.340910e-04
0.00165      	1.166820e-02	1.823850e-04	7.857430e-04
0.00166      	1.027320e-02	1.922620e-04	8.313880e-04
0.00167      	1.175000e-02	1.965500e-04	8.549510e-04
0.00168      	1.089580e-02	1.877920e-04	8.136450e-04
0.00169      	9.325770e-03	1.878740e-04	8.170430e-04
0.0017       	7.747290e-03	1.879300e-04	8.197270e-04
0.00171      	7.884290e-03	1.868450e-04	8.161440e-04
0.00172      	8.238060e-03	1.853470e-04	8.102310e-04
0.00173      	8.467360e-03	1.838570e-04	8.039120e-04
0.00174      	8.679140e-03	1.825380e-04	7.988160e-04
0.00175      	8.219160e-03	1.815330e-04	7.959150e-04
0.00176      	7.969490e-03	1.810900e-04	7.964230e-04
0.00177      	8.006050e-03	1.817360e-04	8.037290e-04
0.00178      	7.110700e-03	1.827520e-04	8.135570e-04
0.00179      	7.849100e-03	1.791300e-04	7.990860e-04
0.0018       	8.632790e-03	1.778920e-04	7.970940e-04
0.00181      	8.821580e-03	1.713670e-04	7.686580e-04
0.00182      	9.182260e-03	1.708070e-04	7.706810e-04
0.00183      	1.009060e-02	1.702610e-04	7.727950e-04
0.00184      	1.280280e-02	1.663620e-04	7.597570e-04
0.00185      	1.354830e-02	1.697810e-04	7.795160e-04
0.00186      	7.582680e-03	1.791200e-04	8.292280e-04
0.00187      	7.910380e-03	1.860570e-04	8.676610e-04
0.00188      	7.532160e-03	1.989490e-04	9.432030e-04
0.00189      	9.160930e-03	2.086530e-04	1.005740e-03
0.0019       	9.572130e-03	2.089200e-04	1.008800e-03
0.00191      	9.650680e-03	2.279530e-04	1.134800e-03
0.00192      	8.817710e-03	2.126170e-04	1.038120e-03
0.00193      	1.005810e-02	1.945200e-04	9.315190e-04
0.00194      	1.031830e-02	1.953390e-04	9.371440e-04
0.00195      	6.964480e-03	2.017700e-04	9.775690e-04
0.00196      	6.468090e-03	1.993780e-04	9.662890e-04
0.00197      	6.543570e-03	1.966150e-04	9.519380e-04
0.00198      	6.598130e-03	1.915000e-04	9.229260e-04
0.00199      	5.976990e-03	1.891860e-04	9.103940e-04
0.002        	6.108350e-03	1.897060e-04	9.144830e-04
0.00201      	7.080060e-03	1.910610e-04	9.231690e-04
0.00202      	7.164480e-03	1.927570e-04	9.333480e-04
0.00203      	5.759570e-03	1.911640e-04	9.251850e-04
0.00204      	5.561410e-03	1.919080e-04	9.315580e-04
0.00205      	6.041140e-03	1.941000e-04	9.468780e-04
0.00206      	6.806040e-03	1.969280e-04	9.662840e-04
0.00207      	5.790440e-03	2.015180e-04	9.966570e-04
0.00208      	5.286080e-03	1.939710e-04	9.539470e-04
0.00209      	5.617730e-03	1.895710e-04	9.311920e-04
0.0021       	6.363000e-03	1.911910e-04	9.428390e-04
0.00211      	7.402910e-03	1.962400e-04	9.742890e-04
0.00212      	8.711310e-03	1.969880e-04	9.815210e-04
0.00213      	7.757220e-03	2.086460e-04	1.062650e-03
0.00214      	6.846110e-03	2.025090e-04	1.022620e-03
0.00215      	6.923040e-03	1.926780e-04	9.594580e-04
0.00216      	7.569090e-03	1.881030e-04	9.347820e-04
0.00217      	8.366980e-03	1.828130e-04	9.069810e-04
0.00218      	9.849830e-03	1.740420e-04	8.637030e-04
0.00219      	9.558900e-03	1.729940e-04	8.607290e-04
0.0022       	1.232430e-02	1.780260e-04	8.857000e-04
0.00221      	1.123870e-02	1.583300e-04	8.071580e-04
0.00222      	9.823620e-03	1.679990e-04	8.383860e-04
0.00223      	8.750460e-03	1.789230e-04	8.846420e-04
0.00224      	1.076590e-02	1.782620e-04	8.801890e-04
0.00225      	1.028400e-02	1.583930e-04	7.827440e-04
0.00226      	8.369540e-03	1.586000e-04	7.813850e-04
0.00227      	7.825230e-03	1.575100e-04	7.733010e-04
0.00228      	7.732300e-03	1.558170e-04	7.635120e-04
