#Numerical solutions for stagnation flow
#-------------- Pr = 7 -----------------
#eta		 Theta
#---		 -----
0.00		 1.0000 
0.21		 0.8130 
0.41		 0.6291 
0.62		 0.4517 
0.83		 0.2964 
1.04		 0.1764 
1.25		 0.0906 
1.46		 0.0397 
1.66		 0.0148 
1.87		 0.0044 
2.08		 0.0011 
2.29		 0.0002 
2.50		 0.0000 
2.71		 0.0000 
2.91		 0.0000 
3.12		 0.0000 
3.33		 0.0000 
3.54		 0.0000 
3.75		 0.0000 
3.96		 0.0000 
4.16		 0.0000 
4.37		 0.0000 
4.58		 0.0000 
4.79		 0.0000 
5.00		 0.0000 

