# Residuals    
# Time         	p              	Ux             	Uy             
0.1206         	1.11229930e-03	3.50964200e-05	1.62845900e-04
0.1207         	1.11506900e-03	3.50379310e-05	1.62647670e-04
0.1208         	1.11799410e-03	3.49686220e-05	1.62407240e-04
0.1209         	1.12071170e-03	3.49099210e-05	1.62193200e-04
0.121          	1.12395290e-03	3.48412840e-05	1.61926110e-04
0.1211         	1.12670100e-03	3.47678290e-05	1.61647660e-04
0.1212         	1.12950720e-03	3.46959990e-05	1.61351350e-04
0.1213         	1.13161610e-03	3.46292560e-05	1.61053580e-04
0.1214         	1.13426260e-03	3.45638980e-05	1.60744530e-04
0.1215         	1.13703580e-03	3.44992510e-05	1.60422040e-04
0.1216         	1.13982250e-03	3.44352730e-05	1.60084890e-04
0.1217         	1.14263710e-03	3.43719450e-05	1.59733440e-04
0.1218         	1.14538410e-03	3.43092060e-05	1.59368340e-04
0.1219         	1.14813720e-03	3.42472270e-05	1.58991600e-04
0.122          	1.15094220e-03	3.41859480e-05	1.58602330e-04
0.1221         	1.15362780e-03	3.41254190e-05	1.58201990e-04
0.1222         	1.15634650e-03	3.40659860e-05	1.57790100e-04
0.1223         	1.15937770e-03	3.40102710e-05	1.57379920e-04
0.1224         	1.16232100e-03	3.39407720e-05	1.56913830e-04
0.1225         	1.16481270e-03	3.38814560e-05	1.56475860e-04
0.1226         	1.16749070e-03	3.38210480e-05	1.56015870e-04
0.1227         	1.17019440e-03	3.37633960e-05	1.55549270e-04
0.1228         	1.17294310e-03	3.37099110e-05	1.55083280e-04
0.1229         	1.17585940e-03	3.36518680e-05	1.54580070e-04
0.123          	1.17836100e-03	3.35993440e-05	1.54100510e-04
0.1231         	1.18103010e-03	3.35541420e-05	1.53599750e-04
0.1232         	1.18356250e-03	3.35007960e-05	1.53094310e-04
0.1233         	1.18628800e-03	3.34554400e-05	1.52576700e-04
0.1234         	1.18894080e-03	3.34070690e-05	1.52054510e-04
0.1235         	1.19155130e-03	3.33612340e-05	1.51525850e-04
0.1236         	1.19411520e-03	3.33160820e-05	1.50992260e-04
0.1237         	1.19675460e-03	3.32720570e-05	1.50451590e-04
0.1238         	1.19958270e-03	3.32288870e-05	1.49904350e-04
0.1239         	1.20207030e-03	3.31868070e-05	1.49350960e-04
0.124          	1.20468110e-03	3.31459060e-05	1.48790220e-04
0.1241         	1.20731390e-03	3.31059130e-05	1.48222660e-04
0.1242         	1.20991990e-03	3.30669260e-05	1.47649060e-04
0.1243         	1.21262330e-03	3.30291460e-05	1.47070880e-04
0.1244         	1.21525650e-03	3.29930160e-05	1.46488680e-04
0.1245         	1.21804060e-03	3.29580240e-05	1.45903200e-04
0.1246         	1.22063920e-03	3.29238070e-05	1.45320390e-04
0.1247         	1.22315710e-03	3.28901480e-05	1.44735070e-04
0.1248         	1.22586750e-03	3.28583430e-05	1.44155670e-04
0.1249         	1.22838080e-03	3.28258100e-05	1.43571890e-04
0.125          	1.23108330e-03	3.27957120e-05	1.42993890e-04
0.1251         	1.23370650e-03	3.27643090e-05	1.42410840e-04
0.1252         	1.23630070e-03	3.27354240e-05	1.41834210e-04
0.1253         	1.23888100e-03	3.27050280e-05	1.41253500e-04
0.1254         	1.24155820e-03	3.26770880e-05	1.40681000e-04
0.1255         	1.24406030e-03	3.26475260e-05	1.40108540e-04
0.1256         	1.24669120e-03	3.26196140e-05	1.39534700e-04
0.1257         	1.24925840e-03	3.25908620e-05	1.38961210e-04
0.1258         	1.25194280e-03	3.25636440e-05	1.38391870e-04
0.1259         	1.25441650e-03	3.25349730e-05	1.37816640e-04
0.126          	1.25709650e-03	3.25083620e-05	1.37248120e-04
0.1261         	1.25965800e-03	3.24803480e-05	1.36680150e-04
0.1262         	1.26207010e-03	3.24532350e-05	1.36107560e-04
0.1263         	1.26502610e-03	3.24261700e-05	1.35543370e-04
0.1264         	1.26740960e-03	3.23984230e-05	1.34980140e-04
0.1265         	1.27089170e-03	3.23710630e-05	1.34432190e-04
0.1266         	1.27248560e-03	3.23428790e-05	1.33889550e-04
0.1267         	1.27599500e-03	3.23151400e-05	1.33352150e-04
0.1268         	1.27747740e-03	3.22867320e-05	1.32817750e-04
0.1269         	1.28039590e-03	3.22582530e-05	1.32285960e-04
0.127          	1.28341870e-03	3.22292490e-05	1.31758720e-04
0.1271         	1.28581210e-03	3.21996670e-05	1.31238130e-04
0.1272         	1.28844150e-03	3.21697030e-05	1.30725150e-04
0.1273         	1.29080470e-03	3.21391860e-05	1.30217000e-04
0.1274         	1.29350300e-03	3.21081110e-05	1.29713270e-04
0.1275         	1.29587310e-03	3.20764720e-05	1.29213060e-04
0.1276         	1.29838070e-03	3.20442940e-05	1.28718170e-04
0.1277         	1.30087630e-03	3.20116440e-05	1.28229170e-04
0.1278         	1.30336740e-03	3.19785070e-05	1.27746380e-04
0.1279         	1.30588510e-03	3.19450530e-05	1.27269480e-04
0.128          	1.30838610e-03	3.19111900e-05	1.26799450e-04
0.1281         	1.31095440e-03	3.18771730e-05	1.26338110e-04
0.1282         	1.31349380e-03	3.18431400e-05	1.25889300e-04
0.1283         	1.31605760e-03	3.18091940e-05	1.25451210e-04
0.1284         	1.31861640e-03	3.17752630e-05	1.25025240e-04
0.1285         	1.32117980e-03	3.17413680e-05	1.24609490e-04
0.1286         	1.32371790e-03	3.17075960e-05	1.24202950e-04
0.1287         	1.32625350e-03	3.16739520e-05	1.23804000e-04
0.1288         	1.32879070e-03	3.16403830e-05	1.23416400e-04
0.1289         	1.33133450e-03	3.16068930e-05	1.23041620e-04
0.129          	1.33389700e-03	3.15735720e-05	1.22678140e-04
0.1291         	1.33644250e-03	3.15404400e-05	1.22325380e-04
0.1292         	1.33897060e-03	3.15074880e-05	1.21983350e-04
0.1293         	1.34150130e-03	3.14747900e-05	1.21653110e-04
0.1294         	1.34402090e-03	3.14423410e-05	1.21333200e-04
0.1295         	1.34653220e-03	3.14101710e-05	1.21024610e-04
0.1296         	1.34901990e-03	3.13783110e-05	1.20725480e-04
0.1297         	1.35149650e-03	3.13467880e-05	1.20438140e-04
0.1298         	1.35410320e-03	3.13157190e-05	1.20163310e-04
0.1299         	1.35640470e-03	3.12850980e-05	1.19903090e-04
0.13           	1.35884260e-03	3.12550610e-05	1.19656220e-04
0.1301         	1.36128630e-03	3.12256690e-05	1.19424830e-04
0.1302         	1.36371300e-03	3.11965840e-05	1.19209660e-04
0.1303         	1.36611660e-03	3.11678850e-05	1.19009710e-04
0.1304         	1.36851420e-03	3.11395020e-05	1.18823620e-04
0.1305         	1.37091730e-03	3.11113670e-05	1.18647640e-04
0.1306         	1.37327770e-03	3.10835040e-05	1.18482080e-04
0.1307         	1.37565570e-03	3.10558730e-05	1.18325700e-04
0.1308         	1.37800980e-03	3.10283980e-05	1.18181620e-04
0.1309         	1.38037070e-03	3.10009950e-05	1.18048370e-04
0.131          	1.38275790e-03	3.09736120e-05	1.17924510e-04
0.1311         	1.38514060e-03	3.09462160e-05	1.17806750e-04
0.1312         	1.38754030e-03	3.09187630e-05	1.17695290e-04
0.1313         	1.39015480e-03	3.08912710e-05	1.17590310e-04
0.1314         	1.39261380e-03	3.08636390e-05	1.17494640e-04
0.1315         	1.39541570e-03	3.08359120e-05	1.17406220e-04
0.1316         	1.39677390e-03	3.08079730e-05	1.17327870e-04
0.1317         	1.39895110e-03	3.07798790e-05	1.17256990e-04
0.1318         	1.40121290e-03	3.07518400e-05	1.17190740e-04
0.1319         	1.40348230e-03	3.07237690e-05	1.17128040e-04
0.132          	1.40576110e-03	3.06955790e-05	1.17069030e-04
0.1321         	1.40802970e-03	3.06670040e-05	1.17014650e-04
0.1322         	1.41029640e-03	3.06380090e-05	1.16967430e-04
0.1323         	1.41255290e-03	3.06085770e-05	1.16923500e-04
0.1324         	1.41479540e-03	3.05787090e-05	1.16879970e-04
0.1325         	1.41703460e-03	3.05483760e-05	1.16836170e-04
0.1326         	1.41926990e-03	3.05175910e-05	1.16792920e-04
0.1327         	1.42161100e-03	3.04863500e-05	1.16749220e-04
0.1328         	1.42375650e-03	3.04546560e-05	1.16709450e-04
0.1329         	1.42651010e-03	3.04181880e-05	1.16674410e-04
0.133          	1.42869110e-03	3.03946100e-05	1.16626870e-04
0.1331         	1.43075340e-03	3.03567700e-05	1.16596820e-04
0.1332         	1.43265060e-03	3.03215190e-05	1.16551140e-04
0.1333         	1.43488800e-03	3.02922910e-05	1.16503360e-04
0.1334         	1.43704870e-03	3.02550930e-05	1.16464740e-04
0.1335         	1.43919470e-03	3.02203260e-05	1.16413140e-04
0.1336         	1.44119600e-03	3.01853220e-05	1.16359260e-04
0.1337         	1.44348860e-03	3.01509780e-05	1.16308960e-04
0.1338         	1.44545850e-03	3.01168020e-05	1.16255660e-04
0.1339         	1.44779570e-03	3.00825490e-05	1.16203770e-04
0.134          	1.44973310e-03	3.00483890e-05	1.16153770e-04
0.1341         	1.45187890e-03	3.00137970e-05	1.16104730e-04
0.1342         	1.45418910e-03	2.99731800e-05	1.16031390e-04
0.1343         	1.45615290e-03	2.99383420e-05	1.15989070e-04
0.1344         	1.45807610e-03	2.99053530e-05	1.15926120e-04
0.1345         	1.46019020e-03	2.98711870e-05	1.15865080e-04
0.1346         	1.46239810e-03	2.98313800e-05	1.15780730e-04
0.1347         	1.46426200e-03	2.97969330e-05	1.15726860e-04
0.1348         	1.46605900e-03	2.97644390e-05	1.15650210e-04
0.1349         	1.46805680e-03	2.97307940e-05	1.15574930e-04
0.135          	1.47015500e-03	2.96968440e-05	1.15498750e-04
0.1351         	1.47219760e-03	2.96578650e-05	1.15395180e-04
0.1352         	1.47399420e-03	2.96243860e-05	1.15328110e-04
0.1353         	1.47601250e-03	2.95988630e-05	1.15231340e-04
0.1354         	1.47769680e-03	2.95643030e-05	1.15148460e-04
0.1355         	1.47940390e-03	2.95324890e-05	1.15044380e-04
0.1356         	1.48122570e-03	2.95002580e-05	1.14939990e-04
0.1357         	1.48320490e-03	2.94769290e-05	1.14839510e-04
0.1358         	1.48490350e-03	2.94428820e-05	1.14741160e-04
0.1359         	1.48663130e-03	2.94189630e-05	1.14633570e-04
0.136          	1.48827590e-03	2.93859430e-05	1.14533270e-04
0.1361         	1.49007400e-03	2.93686820e-05	1.14411990e-04
0.1362         	1.49156170e-03	2.93349680e-05	1.14307080e-04
0.1363         	1.49333180e-03	2.93189870e-05	1.14186270e-04
0.1364         	1.49478620e-03	2.92910840e-05	1.14071080e-04
0.1365         	1.49637980e-03	2.92688730e-05	1.13949980e-04
0.1366         	1.49809000e-03	2.92466990e-05	1.13830620e-04
0.1367         	1.49943410e-03	2.92254850e-05	1.13709810e-04
0.1368         	1.50088240e-03	2.92048730e-05	1.13588950e-04
0.1369         	1.50252070e-03	2.91850110e-05	1.13469290e-04
0.137          	1.50380450e-03	2.91658900e-05	1.13349260e-04
0.1371         	1.50510390e-03	2.91474160e-05	1.13233590e-04
0.1372         	1.50681410e-03	2.91296620e-05	1.13126120e-04
0.1373         	1.50807510e-03	2.91125200e-05	1.13024170e-04
0.1374         	1.50936230e-03	2.90961490e-05	1.12926330e-04
0.1375         	1.51076350e-03	2.90804170e-05	1.12835170e-04
0.1376         	1.51258290e-03	2.90653790e-05	1.12755910e-04
0.1377         	1.51246360e-03	2.90508500e-05	1.12688070e-04
0.1378         	1.51370790e-03	2.90366880e-05	1.12628050e-04
0.1379         	1.51468650e-03	2.90229100e-05	1.12575420e-04
0.138          	1.51572200e-03	2.90095550e-05	1.12529150e-04
0.1381         	1.51679010e-03	2.89964780e-05	1.12490400e-04
0.1382         	1.51794790e-03	2.89838080e-05	1.12458680e-04
0.1383         	1.51928760e-03	2.89711370e-05	1.12431330e-04
0.1384         	1.52026380e-03	2.89590430e-05	1.12416400e-04
0.1385         	1.52119290e-03	2.89467340e-05	1.12408370e-04
0.1386         	1.52249830e-03	2.89350210e-05	1.12407230e-04
0.1387         	1.52347120e-03	2.89225630e-05	1.12402870e-04
0.1388         	1.52448640e-03	2.89113510e-05	1.12415050e-04
0.1389         	1.52536130e-03	2.88986680e-05	1.12420080e-04
0.139          	1.52637570e-03	2.88879110e-05	1.12439180e-04
0.1391         	1.52707700e-03	2.88748680e-05	1.12441770e-04
0.1392         	1.52801320e-03	2.88646700e-05	1.12459290e-04
0.1393         	1.52866490e-03	2.88514090e-05	1.12465520e-04
0.1394         	1.52957410e-03	2.88406990e-05	1.12478860e-04
0.1395         	1.53017020e-03	2.88272600e-05	1.12479340e-04
0.1396         	1.53107850e-03	2.88161500e-05	1.12490970e-04
0.1397         	1.53161160e-03	2.88026620e-05	1.12491900e-04
0.1398         	1.53245230e-03	2.87911430e-05	1.12502380e-04
0.1399         	1.53304140e-03	2.87774000e-05	1.12505590e-04
0.14           	1.53369680e-03	2.87649200e-05	1.12515420e-04
0.1401         	1.53420660e-03	2.87510960e-05	1.12521430e-04
0.1402         	1.53492470e-03	2.87372570e-05	1.12522970e-04
0.1403         	1.53526010e-03	2.87228390e-05	1.12523310e-04
0.1404         	1.53581790e-03	2.87080500e-05	1.12518470e-04
0.1405         	1.53634050e-03	2.86928090e-05	1.12509720e-04
0.1406         	1.53509080e-03	2.86771750e-05	1.12497850e-04
0.1407         	1.53504220e-03	2.86609900e-05	1.12479450e-04
0.1408         	1.53547280e-03	2.86443320e-05	1.12457510e-04
0.1409         	1.53578140e-03	2.86272520e-05	1.12429670e-04
0.141          	1.53636620e-03	2.86097470e-05	1.12395820e-04
0.1411         	1.53700010e-03	2.85917270e-05	1.12357650e-04
0.1412         	1.53740760e-03	2.85733350e-05	1.12312200e-04
0.1413         	1.53777310e-03	2.85543510e-05	1.12263150e-04
0.1414         	1.53822410e-03	2.85348850e-05	1.12214180e-04
0.1415         	1.53861970e-03	2.85148790e-05	1.12164920e-04
0.1416         	1.53902500e-03	2.84944390e-05	1.12115920e-04
0.1417         	1.53942990e-03	2.84735620e-05	1.12066320e-04
0.1418         	1.53957340e-03	2.84521210e-05	1.12016200e-04
0.1419         	1.54001310e-03	2.84301940e-05	1.11964740e-04
0.142          	1.54006230e-03	2.84078140e-05	1.11910320e-04
0.1421         	1.54025740e-03	2.83848930e-05	1.11859290e-04
0.1422         	1.54058610e-03	2.83569470e-05	1.11815320e-04
0.1423         	1.54094890e-03	2.83427540e-05	1.11750860e-04
0.1424         	1.54074680e-03	2.83125950e-05	1.11692330e-04
0.1425         	1.54133170e-03	2.82861160e-05	1.11660780e-04
0.1426         	1.54120700e-03	2.82682810e-05	1.11595000e-04
0.1427         	1.54091130e-03	2.82383370e-05	1.11527800e-04
0.1428         	1.54095460e-03	2.82119180e-05	1.11490880e-04
0.1429         	1.54100480e-03	2.81858920e-05	1.11427790e-04
0.143          	1.54105820e-03	2.81674150e-05	1.11354250e-04
0.1431         	1.54083230e-03	2.81382440e-05	1.11287670e-04
0.1432         	1.54079610e-03	2.81120440e-05	1.11249650e-04
0.1433         	1.54070290e-03	2.80836640e-05	1.11155360e-04
0.1434         	1.54055150e-03	2.80575230e-05	1.11113190e-04
0.1435         	1.54060920e-03	2.80300750e-05	1.11017190e-04
0.1436         	1.54051160e-03	2.80063360e-05	1.10982690e-04
0.1437         	1.54000700e-03	2.79884410e-05	1.10882990e-04
0.1438         	1.53993600e-03	2.79599540e-05	1.10802600e-04
0.1439         	1.53926830e-03	2.79339780e-05	1.10754470e-04
0.144          	1.53897790e-03	2.79055360e-05	1.10633890e-04
0.1441         	1.53862120e-03	2.78794300e-05	1.10575620e-04
0.1442         	1.53830000e-03	2.78523730e-05	1.10465580e-04
0.1443         	1.53795710e-03	2.78377100e-05	1.10411270e-04
0.1444         	1.53737210e-03	2.78091020e-05	1.10303830e-04
0.1445         	1.53696760e-03	2.77840930e-05	1.10237660e-04
0.1446         	1.53653470e-03	2.77672960e-05	1.10164840e-04
0.1447         	1.53579840e-03	2.77392450e-05	1.10091680e-04
0.1448         	1.53537230e-03	2.77163100e-05	1.10067910e-04
0.1449         	1.53474010e-03	2.77042420e-05	1.10008680e-04
0.145          	1.53407460e-03	2.76763720e-05	1.09958450e-04
0.1451         	1.53334030e-03	2.76593570e-05	1.09942570e-04
0.1452         	1.53256060e-03	2.76316930e-05	1.09897510e-04
0.1453         	1.53186690e-03	2.76274380e-05	1.09912340e-04
0.1454         	1.53098510e-03	2.75994280e-05	1.09874720e-04
0.1455         	1.53022500e-03	2.75872210e-05	1.09884310e-04
0.1456         	1.52927050e-03	2.75596000e-05	1.09854600e-04
0.1457         	1.52838580e-03	2.75595180e-05	1.09888260e-04
0.1458         	1.52743540e-03	2.75313180e-05	1.09863720e-04
0.1459         	1.52652850e-03	2.75243770e-05	1.09890450e-04
0.146          	1.52551880e-03	2.74964530e-05	1.09869490e-04
0.1461         	1.52451400e-03	2.75002200e-05	1.09916950e-04
0.1462         	1.52348360e-03	2.74718670e-05	1.09897500e-04
0.1463         	1.52239810e-03	2.74701380e-05	1.09937110e-04
0.1464         	1.52134660e-03	2.74510550e-05	1.09940980e-04
0.1465         	1.52033150e-03	2.74402860e-05	1.09961390e-04
0.1466         	1.51928800e-03	2.74264830e-05	1.09978660e-04
0.1467         	1.51801190e-03	2.74171850e-05	1.10024480e-04
0.1468         	1.51672210e-03	2.74041200e-05	1.10040330e-04
0.1469         	1.51561100e-03	2.73954060e-05	1.10090190e-04
0.147          	1.51418140e-03	2.73827680e-05	1.10112480e-04
0.1471         	1.51300640e-03	2.73746990e-05	1.10172410e-04
0.1472         	1.51154110e-03	2.73622920e-05	1.10187510e-04
0.1473         	1.51014280e-03	2.73547760e-05	1.10250810e-04
0.1474         	1.50859430e-03	2.73430150e-05	1.10267460e-04
0.1475         	1.50694570e-03	2.73347950e-05	1.10316530e-04
0.1476         	1.50559470e-03	2.73236150e-05	1.10335400e-04
0.1477         	1.50405790e-03	2.73157090e-05	1.10382340e-04
0.1478         	1.50235070e-03	2.73048020e-05	1.10394580e-04
0.1479         	1.50092760e-03	2.72967440e-05	1.10433550e-04
0.148          	1.49930340e-03	2.72857500e-05	1.10440510e-04
0.1481         	1.49767880e-03	2.72773410e-05	1.10469700e-04
0.1482         	1.49586210e-03	2.72659490e-05	1.10466360e-04
0.1483         	1.49431730e-03	2.72571920e-05	1.10488610e-04
0.1484         	1.49258600e-03	2.72452420e-05	1.10475370e-04
0.1485         	1.49085370e-03	2.72359010e-05	1.10488260e-04
0.1486         	1.48919140e-03	2.72228250e-05	1.10457240e-04
0.1487         	1.48746860e-03	2.72136620e-05	1.10479750e-04
0.1488         	1.48547420e-03	2.71998450e-05	1.10446860e-04
0.1489         	1.48398230e-03	2.71888960e-05	1.10442740e-04
0.149          	1.48222070e-03	2.71742410e-05	1.10404910e-04
0.1491         	1.48009190e-03	2.71632200e-05	1.10410550e-04
0.1492         	1.47802200e-03	2.71473290e-05	1.10373130e-04
0.1493         	1.47616250e-03	2.71353130e-05	1.10374990e-04
0.1494         	1.47413280e-03	2.71186700e-05	1.10344440e-04
0.1495         	1.47219430e-03	2.71055140e-05	1.10341190e-04
0.1496         	1.47004130e-03	2.70883710e-05	1.10322690e-04
0.1497         	1.46806680e-03	2.70736560e-05	1.10314800e-04
0.1498         	1.46588680e-03	2.70562700e-05	1.10308180e-04
0.1499         	1.46372370e-03	2.70399020e-05	1.10297990e-04
0.15           	1.46174800e-03	2.70210470e-05	1.10281920e-04
0.1501         	1.45965040e-03	2.70048280e-05	1.10278610e-04
0.1502         	1.45733310e-03	2.69763700e-05	1.10249570e-04
0.1503         	1.45523870e-03	2.69763690e-05	1.10268580e-04
0.1504         	1.45291520e-03	2.69473430e-05	1.10238320e-04
0.1505         	1.45062360e-03	2.69195750e-05	1.10205290e-04
0.1506         	1.44847450e-03	2.69167000e-05	1.10228730e-04
0.1507         	1.44606310e-03	2.68876520e-05	1.10199520e-04
0.1508         	1.44380770e-03	2.68598060e-05	1.10170420e-04
0.1509         	1.44147660e-03	2.68543130e-05	1.10191560e-04
0.151          	1.43901910e-03	2.68253490e-05	1.10168390e-04
0.1511         	1.43667400e-03	2.67975120e-05	1.10144610e-04
0.1512         	1.43431020e-03	2.67902860e-05	1.10169220e-04
0.1513         	1.43177850e-03	2.67613390e-05	1.10153370e-04
0.1514         	1.42934480e-03	2.67335020e-05	1.10132430e-04
0.1515         	1.42690730e-03	2.67262970e-05	1.10161790e-04
0.1516         	1.42432980e-03	2.66973270e-05	1.10155370e-04
0.1517         	1.42182560e-03	2.66694030e-05	1.10143280e-04
0.1518         	1.41929190e-03	2.66625200e-05	1.10179610e-04
0.1519         	1.41669460e-03	2.66335040e-05	1.10176940e-04
0.152          	1.41414050e-03	2.66055620e-05	1.10164010e-04
0.1521         	1.41152540e-03	2.66017600e-05	1.10203820e-04
0.1522         	1.40882570e-03	2.65725260e-05	1.10199470e-04
0.1523         	1.40626230e-03	2.65443140e-05	1.10179820e-04
0.1524         	1.40360890e-03	2.65420290e-05	1.10214170e-04
0.1525         	1.40079500e-03	2.65125630e-05	1.10205500e-04
0.1526         	1.39779100e-03	2.64964920e-05	1.10203200e-04
0.1527         	1.39533920e-03	2.64672240e-05	1.10180690e-04
0.1528         	1.39209310e-03	2.64674090e-05	1.10218690e-04
0.1529         	1.38913450e-03	2.64375660e-05	1.10185150e-04
0.153          	1.38616040e-03	2.64245020e-05	1.10196480e-04
0.1531         	1.38333240e-03	2.64069280e-05	1.10181500e-04
0.1532         	1.38031540e-03	2.63878920e-05	1.10158630e-04
0.1533         	1.37707370e-03	2.63743130e-05	1.10182720e-04
0.1534         	1.37429000e-03	2.63561780e-05	1.10155750e-04
0.1535         	1.37121020e-03	2.63413240e-05	1.10166060e-04
0.1536         	1.36824360e-03	2.63261680e-05	1.10124740e-04
0.1537         	1.36505520e-03	2.63110840e-05	1.10137400e-04
0.1538         	1.36193350e-03	2.62968490e-05	1.10096460e-04
0.1539         	1.35876500e-03	2.62829320e-05	1.10127890e-04
0.154          	1.35566890e-03	2.62686010e-05	1.10080850e-04
0.1541         	1.35244690e-03	2.62535960e-05	1.10086300e-04
0.1542         	1.34898600e-03	2.62430400e-05	1.10075160e-04
0.1543         	1.34603480e-03	2.62276020e-05	1.10048150e-04
0.1544         	1.34269730e-03	2.62147260e-05	1.10043270e-04
0.1545         	1.33919670e-03	2.62015390e-05	1.10026210e-04
0.1546         	1.33603830e-03	2.61890960e-05	1.10014560e-04
0.1547         	1.33275460e-03	2.61755760e-05	1.09982980e-04
0.1548         	1.32942680e-03	2.61629470e-05	1.09974940e-04
0.1549         	1.32611220e-03	2.61494310e-05	1.09932420e-04
0.155          	1.32289600e-03	2.61370240e-05	1.09924550e-04
0.1551         	1.31952090e-03	2.61236480e-05	1.09879460e-04
0.1552         	1.31597230e-03	2.61106510e-05	1.09850950e-04
0.1553         	1.31255060e-03	2.60962350e-05	1.09804820e-04
0.1554         	1.30921140e-03	2.60828470e-05	1.09793090e-04
0.1555         	1.30584030e-03	2.60684620e-05	1.09731810e-04
0.1556         	1.30227170e-03	2.60531500e-05	1.09704300e-04
0.1557         	1.29882060e-03	2.60426200e-05	1.09691350e-04
0.1558         	1.29528180e-03	2.60242430e-05	1.09611770e-04
0.1559         	1.29169490e-03	2.60084790e-05	1.09595440e-04
0.156          	1.28809860e-03	2.59939630e-05	1.09545010e-04
0.1561         	1.28472130e-03	2.59782810e-05	1.09531100e-04
0.1562         	1.28096580e-03	2.59611400e-05	1.09486750e-04
0.1563         	1.27710990e-03	2.59439300e-05	1.09441000e-04
0.1564         	1.27372920e-03	2.59242620e-05	1.09406690e-04
0.1565         	1.27009190e-03	2.59109680e-05	1.09386110e-04
0.1566         	1.26610710e-03	2.58897410e-05	1.09330200e-04
0.1567         	1.26272460e-03	2.58687780e-05	1.09285380e-04
0.1568         	1.25913250e-03	2.58534610e-05	1.09249630e-04
0.1569         	1.25528400e-03	2.58306360e-05	1.09197140e-04
0.157          	1.25169550e-03	2.58105400e-05	1.09149130e-04
0.1571         	1.24800820e-03	2.57891620e-05	1.09075910e-04
0.1572         	1.24421640e-03	2.57692630e-05	1.09050150e-04
0.1573         	1.24040130e-03	2.57457500e-05	1.08973540e-04
0.1574         	1.23670510e-03	2.57142770e-05	1.08905800e-04
0.1575         	1.23287660e-03	2.57105210e-05	1.08880160e-04
0.1576         	1.22911170e-03	2.56774850e-05	1.08811530e-04
0.1577         	1.22549710e-03	2.56520580e-05	1.08721260e-04
0.1578         	1.22173290e-03	2.56331770e-05	1.08702810e-04
0.1579         	1.21799500e-03	2.55993830e-05	1.08625860e-04
0.158          	1.21451790e-03	2.55882740e-05	1.08575890e-04
0.1581         	1.21049370e-03	2.55559760e-05	1.08531300e-04
0.1582         	1.20666560e-03	2.55242810e-05	1.08455920e-04
0.1583         	1.20281310e-03	2.55153490e-05	1.08425300e-04
0.1584         	1.19906890e-03	2.54836510e-05	1.08384180e-04
0.1585         	1.19508120e-03	2.54510160e-05	1.08326550e-04
0.1586         	1.19146980e-03	2.54369360e-05	1.08276180e-04
0.1587         	1.18756780e-03	2.54041430e-05	1.08235170e-04
0.1588         	1.18383810e-03	2.53824110e-05	1.08169570e-04
0.1589         	1.17997230e-03	2.53502260e-05	1.08132550e-04
0.159          	1.17604740e-03	2.53355750e-05	1.08074910e-04
0.1591         	1.17215720e-03	2.53031970e-05	1.08045740e-04
0.1592         	1.16836020e-03	2.52822450e-05	1.07974570e-04
0.1593         	1.16446110e-03	2.52502890e-05	1.07942170e-04
0.1594         	1.16044380e-03	2.52382920e-05	1.07901830e-04
0.1595         	1.15649850e-03	2.52049320e-05	1.07850090e-04
0.1596         	1.15260750e-03	2.51856450e-05	1.07795670e-04
0.1597         	1.14875300e-03	2.51528460e-05	1.07753360e-04
0.1598         	1.14467770e-03	2.51436020e-05	1.07726920e-04
0.1599         	1.14069230e-03	2.51101580e-05	1.07690380e-04
0.16           	1.13676290e-03	2.50945690e-05	1.07649440e-04
0.1601         	1.13286290e-03	2.50613870e-05	1.07615870e-04
0.1602         	1.12877780e-03	2.50544770e-05	1.07608190e-04
0.1603         	1.12477410e-03	2.50206470e-05	1.07578470e-04
0.1604         	1.12076270e-03	2.50087380e-05	1.07556360e-04
0.1605         	1.11678920e-03	2.49751600e-05	1.07525750e-04
0.1606         	1.11270410e-03	2.49706100e-05	1.07537990e-04
0.1607         	1.10869960e-03	2.49363840e-05	1.07506160e-04
0.1608         	1.10454820e-03	2.49280780e-05	1.07504520e-04
0.1609         	1.10042980e-03	2.49023050e-05	1.07486350e-04
0.161          	1.09633470e-03	2.48831240e-05	1.07478080e-04
0.1611         	1.09210440e-03	2.48636330e-05	1.07478100e-04
0.1612         	1.08813820e-03	2.48451380e-05	1.07457870e-04
0.1613         	1.08430600e-03	2.48261340e-05	1.07475570e-04
0.1614         	1.08022200e-03	2.48076750e-05	1.07470700e-04
0.1615         	1.07607860e-03	2.47886510e-05	1.07488440e-04
0.1616         	1.07210880e-03	2.47714510e-05	1.07478450e-04
0.1617         	1.06788460e-03	2.47525170e-05	1.07510680e-04
0.1618         	1.06389640e-03	2.47346310e-05	1.07521950e-04
0.1619         	1.05971570e-03	2.47158860e-05	1.07550900e-04
0.162          	1.05552810e-03	2.46986700e-05	1.07555780e-04
0.1621         	1.05162570e-03	2.46802700e-05	1.07601040e-04
0.1622         	1.04746190e-03	2.46622400e-05	1.07623220e-04
0.1623         	1.04323410e-03	2.46435540e-05	1.07656280e-04
0.1624         	1.03901780e-03	2.46261140e-05	1.07665810e-04
0.1625         	1.03514750e-03	2.46072910e-05	1.07712280e-04
0.1626         	1.03097060e-03	2.45889760e-05	1.07737430e-04
0.1627         	1.02672310e-03	2.45696910e-05	1.07772820e-04
0.1628         	1.02248920e-03	2.45517730e-05	1.07783860e-04
0.1629         	1.01861930e-03	2.45322220e-05	1.07830910e-04
