0 	0 	0 	0
2.5125628e-05 	0.017614348 	1.3216236e-05 	0
5.0251256e-05 	0.035228696 	2.6432471e-05 	0
7.5376884e-05 	0.052843043 	3.9648707e-05 	0
0.00010050251 	0.07028955 	6.6645917e-05 	0
0.00012562814 	0.087637107 	0.00010176755 	0
0.00015075377 	0.10498466 	0.00013688919 	0
0.0001758794 	0.12229382 	0.0001752857 	0
0.00020100503 	0.13933186 	0.00023680271 	0
0.00022613065 	0.1563699 	0.00029831972 	0
0.00025125628 	0.17340794 	0.00035983673 	0
0.00027638191 	0.19012021 	0.0004323427 	0
0.00030150754 	0.20647888 	0.00051677571 	0
0.00032663317 	0.22283756 	0.00060120871 	0
0.00035175879 	0.23919624 	0.00068564172 	0
0.00037688442 	0.25472828 	0.00078277064 	0
0.00040201005 	0.26988885 	0.00088560493 	0
0.00042713568 	0.28504942 	0.00098843921 	0
0.00045226131 	0.30020999 	0.0010912735 	0
0.00047738693 	0.31402501 	0.0012019193 	0
0.00050251256 	0.32739043 	0.0013151752 	0
0.00052763819 	0.34075584 	0.0014284312 	0
0.00055276382 	0.35412125 	0.0015416871 	0
0.00057788945 	0.36596675 	0.0016544547 	0
0.00060301508 	0.37700214 	0.001766962 	0
0.0006281407 	0.38803752 	0.0018794692 	0
0.00065326633 	0.39907291 	0.0019919765 	0
0.00067839196 	0.40907774 	0.0020995773 	0
0.00070351759 	0.41748433 	0.0021995688 	0
0.00072864322 	0.42589092 	0.0022995603 	0
0.00075376884 	0.43429751 	0.0023995518 	0
0.00077889447 	0.4427041 	0.0024995433 	0
0.0008040201 	0.44863448 	0.002579156 	0
0.00082914573 	0.45446754 	0.0026579678 	0
0.00085427136 	0.4603006 	0.0027367796 	0
0.00087939698 	0.46613366 	0.0028155914 	0
0.00090452261 	0.47118948 	0.0028858108 	0
0.00092964824 	0.47483952 	0.0029404895 	0
0.00095477387 	0.47848957 	0.0029951682 	0
0.0009798995 	0.48213961 	0.0030498469 	0
0.0010050251 	0.48578966 	0.0031045256 	0
0.0010301508 	0.48853017 	0.003147012 	0
0.0010552764 	0.49057493 	0.0031801717 	0
0.001080402 	0.49261969 	0.0032133314 	0
0.0011055276 	0.49466444 	0.0032464911 	0
0.0011306533 	0.4967092 	0.0032796507 	0
0.0011557789 	0.49815279 	0.0033035638 	0
0.0011809045 	0.49917255 	0.003320958 	0
0.0012060302 	0.50019231 	0.0033383523 	0
0.0012311558 	0.50121208 	0.0033557465 	0
0.0012562814 	0.50223184 	0.0033731407 	0
0.001281407 	0.50301926 	0.0033865739 	0
0.0013065327 	0.50346989 	0.0033942653 	0
0.0013316583 	0.50392052 	0.0034019568 	0
0.0013567839 	0.50437115 	0.0034096483 	0
0.0013819095 	0.50482178 	0.0034173397 	0
0.0014070352 	0.50526585 	0.00342491 	0
0.0014321608 	0.50544146 	0.0034275266 	0
0.0014572864 	0.50561708 	0.0034301433 	0
0.0014824121 	0.50579269 	0.0034327599 	0
0.0015075377 	0.50596831 	0.0034353765 	0
0.0015326633 	0.50614392 	0.0034379932 	0
0.0015577889 	0.50627036 	0.0034396439 	0
0.0015829146 	0.50633032 	0.0034399892 	0
0.0016080402 	0.50639027 	0.0034403344 	0
0.0016331658 	0.50645023 	0.0034406797 	0
0.0016582915 	0.50651019 	0.0034410249 	0
0.0016834171 	0.50657015 	0.0034413702 	0
0.0017085427 	0.50660454 	0.0034411867 	0
0.0017336683 	0.50662216 	0.0034406561 	0
0.001758794 	0.50663977 	0.0034401256 	0
0.0017839196 	0.50665739 	0.0034395951 	0
0.0018090452 	0.50667501 	0.0034390646 	0
0.0018341709 	0.50669262 	0.0034385341 	0
0.0018592965 	0.50670278 	0.0034378409 	0
0.0018844221 	0.50670685 	0.0034370149 	0
0.0019095477 	0.50671093 	0.003436189 	0
0.0019346734 	0.506715 	0.0034353631 	0
0.001959799 	0.50671907 	0.0034345372 	0
0.0019849246 	0.50672315 	0.0034337112 	0
0.0020100503 	0.50672622 	0.0034328616 	0
0.0020351759 	0.50672642 	0.0034319432 	0
0.0020603015 	0.50672662 	0.0034310249 	0
0.0020854271 	0.50672681 	0.0034301066 	0
0.0021105528 	0.50672701 	0.0034291882 	0
0.0021356784 	0.50672721 	0.0034282699 	0
0.002160804 	0.5067274 	0.0034273515 	0
0.0021859296 	0.50672681 	0.0034264098 	0
0.0022110553 	0.50672589 	0.0034254586 	0
0.0022361809 	0.50672498 	0.0034245074 	0
0.0022613065 	0.50672406 	0.0034235562 	0
0.0022864322 	0.50672314 	0.003422605 	0
0.0023115578 	0.50672223 	0.0034216538 	0
0.0023366834 	0.50672131 	0.0034207026 	0
0.002361809 	0.50672 	0.0034197346 	0
0.0023869347 	0.50671864 	0.0034187648 	0
0.0024120603 	0.50671728 	0.0034177951 	0
0.0024371859 	0.50671592 	0.0034168254 	0
0.0024623116 	0.50671457 	0.0034158556 	0
0.0024874372 	0.50671321 	0.0034148859 	0
0.0025125628 	0.50671185 	0.0034139162 	0
0.0025376884 	0.50671025 	0.0034129332 	0
0.0025628141 	0.50670859 	0.0034119474 	0
0.0025879397 	0.50670694 	0.0034109617 	0
0.0026130653 	0.50670529 	0.003409976 	0
0.002638191 	0.50670363 	0.0034089903 	0
0.0026633166 	0.50670198 	0.0034080046 	0
0.0026884422 	0.50670032 	0.0034070188 	0
0.0027135678 	0.50669855 	0.0034060256 	0
0.0027386935 	0.50669664 	0.0034050239 	0
0.0027638191 	0.50669474 	0.0034040222 	0
0.0027889447 	0.50669283 	0.0034030206 	0
0.0028140704 	0.50669092 	0.0034020189 	0
0.002839196 	0.50668902 	0.0034010173 	0
0.0028643216 	0.50668711 	0.0034000156 	0
0.0028894472 	0.5066852 	0.0033990139 	0
0.0029145729 	0.50668312 	0.003397999 	0
0.0029396985 	0.50668099 	0.0033969811 	0
0.0029648241 	0.50667886 	0.0033959633 	0
0.0029899497 	0.50667674 	0.0033949455 	0
0.0030150754 	0.50667461 	0.0033939277 	0
0.003040201 	0.50667248 	0.0033929098 	0
0.0030653266 	0.50667036 	0.003391892 	0
0.0030904523 	0.50666823 	0.0033908742 	0
0.0031155779 	0.50666594 	0.0033898421 	0
0.0031407035 	0.50666363 	0.0033888079 	0
0.0031658291 	0.50666132 	0.0033877737 	0
0.0031909548 	0.506659 	0.0033867395 	0
0.0032160804 	0.50665669 	0.0033857053 	0
0.003241206 	0.50665438 	0.0033846711 	0
0.0032663317 	0.50665206 	0.0033836369 	0
0.0032914573 	0.50664975 	0.0033826027 	0
0.0033165829 	0.50664735 	0.0033815585 	0
0.0033417085 	0.50664488 	0.0033805077 	0
0.0033668342 	0.50664241 	0.0033794569 	0
0.0033919598 	0.50663994 	0.0033784061 	0
0.0034170854 	0.50663747 	0.0033773553 	0
0.0034422111 	0.50663501 	0.0033763045 	0
0.0034673367 	0.50663254 	0.0033752537 	0
0.0034924623 	0.50663007 	0.0033742028 	0
