# Residuals    
# Time         	p              	Ux             	Uy             
0.0152         	1.38695020e-03	4.41953110e-04	8.94717930e-04
0.0153         	1.51692510e-03	4.27162020e-04	8.58995260e-04
0.0154         	1.37311360e-03	4.29501850e-04	8.67195860e-04
0.0155         	1.33431110e-03	4.25511120e-04	8.59689150e-04
0.0156         	1.26490610e-03	4.23093500e-04	8.56036820e-04
0.0157         	1.27035110e-03	4.24371600e-04	8.61922730e-04
0.0158         	1.47704550e-03	4.22435500e-04	8.59305140e-04
0.0159         	1.43130560e-03	4.14336030e-04	8.40346830e-04
0.016          	1.47509220e-03	4.15775500e-04	8.46543570e-04
0.0161         	1.24795370e-03	4.11136670e-04	8.36915300e-04
0.0162         	1.19815890e-03	4.12769690e-04	8.43342470e-04
0.0163         	1.28079150e-03	4.08278240e-04	8.33951800e-04
0.0164         	1.30625790e-03	4.00475370e-04	8.15700150e-04
0.0165         	1.39582590e-03	4.01963290e-04	8.21298320e-04
0.0166         	1.33374630e-03	4.06362410e-04	8.32727410e-04
0.0167         	1.38616110e-03	3.91274510e-04	7.98977800e-04
0.0168         	1.51915770e-03	3.87921830e-04	7.93059890e-04
0.0169         	1.25177410e-03	3.86066310e-04	7.90118480e-04
0.017          	1.23598540e-03	3.82664370e-04	7.83546140e-04
0.0171         	1.25663020e-03	3.80281730e-04	7.79322800e-04
0.0172         	1.27816490e-03	3.76957260e-04	7.72786950e-04
0.0173         	1.29903740e-03	3.76134930e-04	7.72438550e-04
0.0174         	1.33549200e-03	3.79727130e-04	7.81881380e-04
0.0175         	1.25188710e-03	3.74420130e-04	7.71523130e-04
0.0176         	1.44033280e-03	3.71536680e-04	7.66552420e-04
0.0177         	1.34011800e-03	3.70473950e-04	7.66595860e-04
0.0178         	1.34870730e-03	3.67868780e-04	7.60793920e-04
0.0179         	1.26814230e-03	3.62176360e-04	7.47870670e-04
0.018          	1.28372320e-03	3.61239040e-04	7.47000300e-04
0.0181         	1.38440420e-03	3.61465740e-04	7.48836260e-04
0.0182         	1.35980950e-03	3.65148850e-04	7.59037820e-04
0.0183         	1.49722980e-03	3.57302610e-04	7.41944750e-04
0.0184         	1.52706530e-03	3.55958570e-04	7.39792840e-04
0.0185         	1.32125360e-03	3.54497350e-04	7.38684580e-04
0.0186         	1.24091430e-03	3.55845180e-04	7.43997960e-04
0.0187         	1.27274070e-03	3.56912330e-04	7.48127410e-04
0.0188         	1.22392410e-03	3.46951240e-04	7.25058720e-04
0.0189         	1.21854360e-03	3.43018390e-04	7.16521130e-04
0.019          	1.22444560e-03	3.42206620e-04	7.15809630e-04
0.0191         	1.27191880e-03	3.42226620e-04	7.16630430e-04
0.0192         	1.22513830e-03	3.46968550e-04	7.27031170e-04
0.0193         	1.33367040e-03	3.41490500e-04	7.16438360e-04
0.0194         	1.54377300e-03	3.33513090e-04	7.00784880e-04
0.0195         	1.27939760e-03	3.31733390e-04	6.97440690e-04
0.0196         	1.28061510e-03	3.27966560e-04	6.89715010e-04
0.0197         	1.24961840e-03	3.26329850e-04	6.86793640e-04
0.0198         	1.26045280e-03	3.25236610e-04	6.85148010e-04
0.0199         	1.33901640e-03	3.25215360e-04	6.85871340e-04
0.02           	1.40732020e-03	3.28971110e-04	6.94253780e-04
0.0201         	1.49472900e-03	3.21248030e-04	6.79294020e-04
0.0202         	1.39219100e-03	3.21075190e-04	6.79510800e-04
0.0203         	1.28790740e-03	3.20769700e-04	6.79961160e-04
0.0204         	1.30858100e-03	3.21660790e-04	6.83622460e-04
0.0205         	1.43592330e-03	3.13237510e-04	6.67442610e-04
0.0206         	1.33440140e-03	3.10298090e-04	6.58805510e-04
0.0207         	1.21817620e-03	3.10288750e-04	6.58849920e-04
0.0208         	1.31883770e-03	3.10210100e-04	6.59256130e-04
0.0209         	1.26779650e-03	3.11198820e-04	6.62054700e-04
0.021          	1.41236050e-03	3.13949760e-04	6.68830140e-04
0.0211         	1.59383710e-03	3.06614830e-04	6.54062570e-04
0.0212         	1.53072930e-03	3.04875530e-04	6.51025500e-04
0.0213         	1.32353040e-03	3.05453900e-04	6.53377260e-04
0.0214         	1.31242130e-03	3.09360110e-04	6.63251520e-04
0.0215         	1.24084500e-03	3.00665030e-04	6.45034170e-04
0.0216         	1.20411000e-03	2.99105250e-04	6.42398020e-04
0.0217         	1.18571430e-03	2.99312740e-04	6.43563700e-04
0.0218         	1.24651460e-03	2.97477280e-04	6.40011960e-04
0.0219         	1.22109690e-03	2.94199620e-04	6.33072030e-04
0.022          	1.24060860e-03	2.94415900e-04	6.33713120e-04
0.0221         	1.41254120e-03	2.96246640e-04	6.36890070e-04
0.0222         	1.35850060e-03	3.04717420e-04	6.52946090e-04
0.0223         	1.38423390e-03	2.90530700e-04	6.28344750e-04
0.0224         	1.53779510e-03	2.87168040e-04	6.22241960e-04
0.0225         	1.27287700e-03	2.85458390e-04	6.18906100e-04
0.0226         	1.28804320e-03	2.83166050e-04	6.14389490e-04
0.0227         	1.33638800e-03	2.82520860e-04	6.13205710e-04
0.0228         	1.37220780e-03	2.83502690e-04	6.14986470e-04
0.0229         	1.38613640e-03	2.86052390e-04	6.19507100e-04
0.023          	1.54947500e-03	2.78141130e-04	6.06591580e-04
0.0231         	1.32451740e-03	2.77451910e-04	6.05560380e-04
0.0232         	1.35624750e-03	2.76547060e-04	6.04242970e-04
0.0233         	1.28496860e-03	2.77126180e-04	6.05945760e-04
0.0234         	1.24870280e-03	2.78274990e-04	6.09036640e-04
0.0235         	1.36185350e-03	2.78397560e-04	6.09814440e-04
0.0236         	1.35780330e-03	2.68385220e-04	5.90664710e-04
0.0237         	1.54818160e-03	2.60272030e-04	5.81010940e-04
0.0238         	1.56218840e-03	2.68824280e-04	5.90344000e-04
0.0239         	1.22111260e-03	2.69153270e-04	5.91036710e-04
0.024          	1.32904000e-03	2.68600690e-04	5.89538660e-04
0.0241         	1.52987480e-03	2.72630300e-04	5.96639040e-04
0.0242         	1.65214390e-03	2.63993990e-04	5.81007030e-04
0.0243         	1.50783160e-03	2.62020820e-04	5.77748780e-04
0.0244         	1.32469390e-03	2.62740610e-04	5.79227690e-04
0.0245         	1.40961950e-03	2.65795510e-04	5.85515800e-04
0.0246         	1.25480420e-03	2.58777820e-04	5.73436720e-04
0.0247         	1.28974110e-03	2.58480220e-04	5.73319210e-04
0.0248         	1.19710830e-03	2.58773890e-04	5.74117650e-04
0.0249         	1.18964540e-03	2.58803150e-04	5.74339670e-04
0.025          	1.23369180e-03	2.59544600e-04	5.76253020e-04
0.0251         	1.19047710e-03	2.55135520e-04	5.67176710e-04
0.0252         	1.16477910e-03	2.54393670e-04	5.65819930e-04
0.0253         	1.20764030e-03	2.54654330e-04	5.66329410e-04
0.0254         	1.33427360e-03	2.56240350e-04	5.69021090e-04
0.0255         	1.27190370e-03	2.63090110e-04	5.79950040e-04
0.0256         	1.42859950e-03	2.53599310e-04	5.64493710e-04
0.0257         	1.58535470e-03	2.48223210e-04	5.56091710e-04
0.0258         	1.27672820e-03	2.48197900e-04	5.56001690e-04
0.0259         	1.35812050e-03	2.47772590e-04	5.55658650e-04
0.026          	1.38808560e-03	2.48696790e-04	5.57526060e-04
0.0261         	1.31650580e-03	2.54789480e-04	5.67690610e-04
0.0262         	1.60352260e-03	2.44814730e-04	5.51862640e-04
0.0263         	1.29192730e-03	2.42175110e-04	5.46778320e-04
0.0264         	1.23943590e-03	2.41131040e-04	5.45478730e-04
0.0265         	1.30780240e-03	2.40412790e-04	5.44451570e-04
0.0266         	1.27526990e-03	2.40280580e-04	5.44341440e-04
0.0267         	1.19343140e-03	2.41675150e-04	5.46916130e-04
0.0268         	1.30733160e-03	2.43364070e-04	5.50151260e-04
0.0269         	1.23764410e-03	2.38670650e-04	5.41173930e-04
0.027          	1.30648430e-03	2.38384290e-04	5.40747500e-04
0.0271         	1.42081710e-03	2.33454020e-04	5.33582900e-04
0.0272         	1.60979580e-03	2.31417560e-04	5.31450380e-04
0.0273         	1.57596370e-03	2.25898190e-04	5.27877470e-04
0.0274         	1.47263410e-03	2.33036250e-04	5.30714020e-04
0.0275         	1.33363110e-03	2.31965580e-04	5.28097860e-04
0.0276         	1.54730340e-03	2.36103990e-04	5.33026070e-04
0.0277         	1.76849090e-03	2.28237040e-04	5.22124850e-04
0.0278         	1.67897920e-03	2.28202280e-04	5.21648940e-04
0.0279         	1.40398500e-03	2.29792000e-04	5.24134960e-04
0.028          	1.45124260e-03	2.34123640e-04	5.31748540e-04
0.0281         	1.21236300e-03	2.25397220e-04	5.18153970e-04
0.0282         	1.29296350e-03	2.24262990e-04	5.16464720e-04
0.0283         	1.28472060e-03	2.23646220e-04	5.15573830e-04
0.0284         	1.17162020e-03	2.23924740e-04	5.16105650e-04
0.0285         	1.19390350e-03	2.23943470e-04	5.16036040e-04
0.0286         	1.22696210e-03	2.25157710e-04	5.18090870e-04
0.0287         	1.16939180e-03	2.20538280e-04	5.09626450e-04
0.0288         	1.18895000e-03	2.19910730e-04	5.08502100e-04
0.0289         	1.20026400e-03	2.19937710e-04	5.08393570e-04
0.029          	1.21204470e-03	2.20479420e-04	5.09048270e-04
0.0291         	1.23620520e-03	2.21665590e-04	5.10578010e-04
0.0292         	1.39770940e-03	2.23678780e-04	5.12792600e-04
0.0293         	1.48274170e-03	2.27764530e-04	5.17643880e-04
0.0294         	1.35440550e-03	2.14202090e-04	4.98758360e-04
0.0295         	1.48066650e-03	2.13777940e-04	4.98097610e-04
0.0296         	1.58271610e-03	2.14687140e-04	4.99085710e-04
0.0297         	1.29815600e-03	2.20646120e-04	5.07112560e-04
0.0298         	1.55565410e-03	2.13927560e-04	4.98908870e-04
0.0299         	1.24626170e-03	2.13715230e-04	4.99255960e-04
0.03           	1.21217490e-03	2.14209890e-04	5.01245260e-04
0.0301         	1.22071490e-03	2.11921080e-04	4.97537210e-04
0.0302         	1.22265290e-03	2.09256270e-04	4.93111450e-04
0.0303         	1.29216480e-03	2.09203670e-04	4.93027790e-04
0.0304         	1.27374120e-03	2.09720890e-04	4.93709160e-04
0.0305         	1.21559560e-03	2.11844610e-04	4.96841460e-04
0.0306         	1.25688880e-03	2.13092110e-04	4.98667010e-04
0.0307         	1.22689700e-03	2.07928770e-04	4.90439700e-04
0.0308         	1.18317200e-03	2.10502980e-04	4.94055260e-04
0.0309         	1.18092780e-03	2.08382720e-04	4.91579150e-04
0.031          	1.23088800e-03	2.05812230e-04	4.87879480e-04
0.0311         	1.29415520e-03	2.04317630e-04	4.85114780e-04
0.0312         	1.33630720e-03	2.02303180e-04	4.82268080e-04
0.0313         	1.42729910e-03	1.95245500e-04	4.78036210e-04
0.0314         	1.29036530e-03	2.00506640e-04	4.77311390e-04
0.0315         	1.61624100e-03	2.03793490e-04	4.79641350e-04
0.0316         	1.60336830e-03	2.03500860e-04	4.78632950e-04
0.0317         	1.72664790e-03	1.99190400e-04	4.73762360e-04
0.0318         	1.29025200e-03	1.99865370e-04	4.74000190e-04
0.0319         	1.26136110e-03	2.02229310e-04	4.77020970e-04
0.032          	1.22135150e-03	1.97291600e-04	4.71067970e-04
0.0321         	1.23350730e-03	1.95947120e-04	4.69562540e-04
0.0322         	1.17938450e-03	1.95209190e-04	4.68524880e-04
0.0323         	1.29699010e-03	1.94701340e-04	4.67637920e-04
0.0324         	1.29217870e-03	1.94646240e-04	4.67142430e-04
0.0325         	1.17769040e-03	1.95017190e-04	4.67198570e-04
0.0326         	1.15126340e-03	1.95517900e-04	4.67467980e-04
0.0327         	1.24657020e-03	1.96006380e-04	4.67903370e-04
0.0328         	1.18424830e-03	1.91822210e-04	4.61451530e-04
0.0329         	1.18496010e-03	1.91866050e-04	4.61295850e-04
0.033          	1.19037940e-03	1.91251340e-04	4.60119190e-04
0.0331         	1.18775120e-03	1.90792490e-04	4.59035560e-04
0.0332         	1.18413610e-03	1.90337710e-04	4.57615230e-04
0.0333         	1.25813820e-03	1.91717730e-04	4.58756130e-04
0.0334         	1.34240630e-03	1.89766510e-04	4.55357350e-04
0.0335         	1.41062150e-03	1.92929040e-04	4.58471520e-04
0.0336         	1.66958230e-03	1.90931750e-04	4.55381610e-04
0.0337         	2.02457880e-03	1.86932690e-04	4.51422290e-04
0.0338         	1.59077620e-03	1.93466520e-04	4.58667280e-04
0.0339         	1.95616330e-03	1.85643430e-04	4.49554470e-04
0.034          	1.36705420e-03	1.85538290e-04	4.49593240e-04
0.0341         	1.15880040e-03	1.85463760e-04	4.50095930e-04
0.0342         	1.15675610e-03	1.85138070e-04	4.50167490e-04
0.0343         	1.22251130e-03	1.85518490e-04	4.51008390e-04
0.0344         	1.33164140e-03	1.85048750e-04	4.50585350e-04
0.0345         	1.18946260e-03	1.81905800e-04	4.46168740e-04
0.0346         	1.30090450e-03	1.81911750e-04	4.45944380e-04
0.0347         	1.24090590e-03	1.82251710e-04	4.46014960e-04
0.0348         	1.30177010e-03	1.83211550e-04	4.46541280e-04
0.0349         	1.38339200e-03	1.86987530e-04	4.51149260e-04
0.035          	1.29988710e-03	1.81260580e-04	4.43428340e-04
0.0351         	1.22949290e-03	1.81972420e-04	4.43777580e-04
0.0352         	1.23449180e-03	1.83493010e-04	4.45272390e-04
0.0353         	1.15435540e-03	1.79844980e-04	4.41672750e-04
0.0354         	1.24244290e-03	1.81030260e-04	4.42835090e-04
0.0355         	1.18716200e-03	1.79466910e-04	4.40700790e-04
0.0356         	1.17562070e-03	1.78174710e-04	4.39174460e-04
0.0357         	1.32546250e-03	1.76864200e-04	4.37326540e-04
0.0358         	1.43575030e-03	1.73321680e-04	4.33765860e-04
0.0359         	1.92886550e-03	1.68741180e-04	4.33905920e-04
0.036          	1.61804500e-03	1.80522260e-04	4.37634020e-04
0.0361         	1.30865770e-03	1.75093810e-04	4.31707710e-04
0.0362         	1.50325760e-03	1.75243310e-04	4.31353900e-04
0.0363         	1.17546110e-03	1.76639550e-04	4.32804130e-04
0.0364         	1.18633330e-03	1.76634260e-04	4.33184000e-04
0.0365         	1.14165710e-03	1.73134550e-04	4.29262740e-04
0.0366         	1.15358870e-03	1.71492320e-04	4.27251740e-04
0.0367         	1.17962660e-03	1.70813250e-04	4.26355630e-04
0.0368         	1.17025150e-03	1.70375740e-04	4.25616730e-04
0.0369         	1.16714730e-03	1.70020350e-04	4.24835600e-04
0.037          	1.26970330e-03	1.69817790e-04	4.24081250e-04
0.0371         	1.23574560e-03	1.69910010e-04	4.23478290e-04
0.0372         	1.20978170e-03	1.71241570e-04	4.24041670e-04
0.0373         	1.22083260e-03	1.74400130e-04	4.28051340e-04
0.0374         	1.17089620e-03	1.68135170e-04	4.19509220e-04
0.0375         	1.13707280e-03	1.66066580e-04	4.17215210e-04
0.0376         	1.16261650e-03	1.65324690e-04	4.16068710e-04
0.0377         	1.30574770e-03	1.65217930e-04	4.15391580e-04
0.0378         	1.33518870e-03	1.65642250e-04	4.14922190e-04
0.0379         	1.37155640e-03	1.67683000e-04	4.16194990e-04
0.038          	1.17945260e-03	1.64854630e-04	4.12818010e-04
0.0381         	1.24348440e-03	1.63489640e-04	4.10811380e-04
0.0382         	1.40309930e-03	1.63546800e-04	4.09806010e-04
0.0383         	1.42834520e-03	1.63907200e-04	4.09145640e-04
0.0384         	1.57380180e-03	1.69683230e-04	4.15695700e-04
0.0385         	1.82521750e-03	1.71215560e-04	4.17521940e-04
0.0386         	1.63479240e-03	1.60866310e-04	4.05450550e-04
0.0387         	1.42177150e-03	1.60343650e-04	4.04837870e-04
0.0388         	1.35133230e-03	1.59880980e-04	4.04570840e-04
0.0389         	1.26550450e-03	1.59703550e-04	4.04535320e-04
0.039          	1.23865230e-03	1.60055260e-04	4.04897980e-04
0.0391         	1.15269020e-03	1.60779920e-04	4.05507210e-04
0.0392         	1.18592190e-03	1.60649710e-04	4.05342470e-04
0.0393         	1.22006820e-03	1.60925810e-04	4.05463820e-04
0.0394         	1.17247440e-03	1.56874350e-04	4.01823040e-04
0.0395         	1.40044070e-03	1.56745460e-04	4.01300010e-04
0.0396         	1.28488380e-03	1.57235490e-04	4.01080010e-04
0.0397         	1.08090380e-03	1.60301260e-04	4.02993790e-04
0.0398         	1.29649500e-03	1.60954350e-04	4.03298300e-04
0.0399         	1.25467620e-03	1.56909150e-04	3.99156000e-04
0.04           	1.27778510e-03	1.58087720e-04	3.99438850e-04
0.0401         	1.23224030e-03	1.60337340e-04	4.01547210e-04
0.0402         	1.19803750e-03	1.57035130e-04	3.98656370e-04
0.0403         	1.19770550e-03	1.57241120e-04	3.98690040e-04
0.0404         	1.17700880e-03	1.54906380e-04	3.96761900e-04
0.0405         	1.24289590e-03	1.54428070e-04	3.96141100e-04
0.0406         	1.47452410e-03	1.54459160e-04	3.95923800e-04
0.0407         	1.29212140e-03	1.52573250e-04	3.96552120e-04
0.0408         	1.42485500e-03	1.55789730e-04	3.96132760e-04
0.0409         	1.97624060e-03	1.55721060e-04	3.95693250e-04
0.041          	1.61664690e-03	1.62083050e-04	4.02763120e-04
0.0411         	1.32926780e-03	1.54344530e-04	3.91873250e-04
0.0412         	1.57214810e-03	1.53485600e-04	3.90569750e-04
0.0413         	1.22574180e-03	1.57662870e-04	3.96152090e-04
0.0414         	1.08400090e-03	1.51980610e-04	3.89001830e-04
0.0415         	1.11058780e-03	1.51549960e-04	3.88784910e-04
0.0416         	1.10127260e-03	1.51404010e-04	3.88751580e-04
0.0417         	1.17404560e-03	1.51532180e-04	3.88901070e-04
0.0418         	1.09247620e-03	1.51812740e-04	3.89162260e-04
0.0419         	1.06620190e-03	1.51759710e-04	3.89020270e-04
0.042          	1.16604200e-03	1.51889720e-04	3.89099130e-04
0.0421         	1.17972490e-03	1.52717390e-04	3.90191170e-04
0.0422         	1.28363680e-03	1.52797100e-04	3.90059510e-04
0.0423         	1.18024280e-03	1.51603250e-04	3.87788500e-04
0.0424         	1.14116310e-03	1.51738510e-04	3.87847300e-04
